Server_ID,Hostname,IP_Address,OS_Type,Server_Location,CPU_Utilization (%),Memory_Usage (%),Disk_IO (%),Network_Traffic_In (MB/s),Network_Traffic_Out (MB/s),Uptime (Hours),Downtime (Hours),Admin_Name,Admin_Email,Admin_Phone,Log_Timestamp,CPU_Status,Memory_Status,Availability (%)
a34fb851-d6ad-4e4c-bb0e-3aa4ef013c31,srv-web01,31486362a0dfbd6ec35e9a8845fca1831a5c6cf3169461dae268ff6ef7c2d9c8,CentOS 8,"Tokyo, Japan",93.89,20.35,81.49,62.59,90.21,18.19,5.81,Amanda Baker,85bf52d21af65500a8f2a393fcfc35117aeca8485d0b17c33b9bfddfb5423854,276323b6c4d8adfa8d93152dc0cb345343d0284f1a6812987cf717beed611264,2025-02-02 04:07:00,Critical,Normal,75.79166666666667
f76ce17a-4713-47dd-a9bb-3eb20caa74d7,srv-app03,9bf3f7005b31847b496e0ba6af4020eadafaa1572999e57e7174c9ef00374a3a,Red Hat Enterprise Linux,"Tokyo, Japan",55.06,98.0,67.77,108.48,87.9,19.85,4.15,Emily Martinez,ae60e410f6391a5d5265ace2f0d68ffe97524a31fd5d320b628a0582797ad14a,357890c5a077de38f9a32b4e59cbcf60786e6122930fb671185c7d9473d87fc2,2025-01-28 16:27:00,Normal,Critical,82.70833333333334
bbebda33-f016-4746-96bd-cbd3c5d12474,srv-web02,c9b4a232363251c6ef59acc2f0bed8e462c152a0ddf25ba1a8077903cf183f0d,Windows Server 2019,"London, UK",96.17,87.71,54.77,127.19,58.43,20.49,3.51,Amanda Allen,1321cb6d63f1ce384e1ae56fbb08aa9140593bc29d64b643eba8eb6af3e75daf,4b9052f4ec8eef3381badca96a089dd95f0bf70e06b7b8d0aebc98171bd09595,2025-02-23 03:56:00,Critical,Normal,85.37499999999999
05dcde9e-836e-4169-b3dc-519478cbafa0,srv-database01,d94e8ab3e33601b4e24d6ebe238ec55c75f3b2e23df049d832f989cdb9f2da62,Red Hat Enterprise Linux,"Sydney, Australia",46.02,31.73,48.49,60.4,83.46,19.54,4.46,Eric Marshall,2240ec3ecaef1e1a395e270e38ab7fca8288f8b6d7b86acf9bcdfcad3bc22fed,035a6fa0b6c1ad9225b9c8b2b4ceaf5eed00d36df9239b8fc0ca9da4ae9f8d77,2025-03-02 23:18:00,Normal,Normal,81.41666666666666
37b6384b-fca5-4a5a-9aa3-1c6ee8b70eb6,srv-backup01,de174a48c02a707c467515df6b16f24ba0811c90bae6962bdee612fc5e64ed82,Windows Server 2022,"Sydney, Australia",40.14,51.37,79.7,125.12,118.58,22.07,1.93,Ivan White,6e6ebfb486d8617a2ea43b7a23c6471b411f11a057e809ff0d8f2c0380ea3f19,7989a3b2e2b3872d4f24763eb192057b270c292191c26a103e3e2721bbc3f0bd,2025-03-12 23:57:00,Normal,Normal,91.95833333333333
198b38ac-dc7e-4638-8521-744dc7121841,srv-backup02,53980e2bb84ff084e05f587b8405d48e66fabea3d8acdae32f283ff1fe02afbb,Windows Server 2019,"London, UK",84.99,27.63,31.48,80.96,143.79,19.98,4.02,Jessica Ferguson,f080e0ed4015cfa3437c088633987748248de1b641dfacfba50255c8e9a10a72,151a720120bf04e7bec9ca1b13a3466311387d18bde4d2e2217b68285c949e38,2025-03-03 19:10:00,Normal,Normal,83.25
92985510-2e8d-4950-871d-cf7bcf97d2ba,srv-backup03,f4689574e7dd7332f03d2283796326208b641dd7dcccff71b82696e0fdc546aa,CentOS 8,"London, UK",56.94,97.67,66.99,140.65,133.77,22.46,1.54,Anna Castro,a3f9dc880aa213610b76841ada0823dd61506ae4dc5b7ad2e75cfe081ffe7495,15a8aa6de6048ee267ac2c1804716ffc3757483cbfa1cc11d2ff4d9bc068c3f8,2025-02-07 22:39:00,Normal,Critical,93.58333333333334
b07f4016-f4ba-4ab7-9a46-b61d34e7c4fd,srv-app03,269df9b21ff87d26a2d824d9709a83efd99b4eb193855b2e87d331f7aacdb084,Red Hat Enterprise Linux,"Berlin, Germany",32.23,35.58,84.78,107.46,136.27,21.13,2.87,Katherine Brown,136cf6da134b92991055755e4f2ffb86611ca7614f2e03cb9ba145c916c8feb4,16799c69d7b26f3937b0539dbee887cc0e2d3024883aacd1322891a0380aeffe,2025-03-06 06:17:00,Normal,Normal,88.04166666666666
b1ab8a73-a0ed-464f-9434-b9b61b078bc1,srv-analytics01,8be764e2dac238b461ce22f03154261affd30efd0b16382c56cbbb9d9b8479d6,Ubuntu 20.04,"Berlin, Germany",77.94,78.72,82.27,93.26,79.81,18.12,5.88,Bernard Palmer,4c29a6d539e04df9d7adcd629e1c5827ec672069912b7175a38d67643c6485b2,b2c7c95f9a5830b7efb801cad59fcc4e52c8dd79b562f5d60775ea863576f885,2025-02-01 09:46:00,Normal,Normal,75.5
77221383-3c1b-4d84-81e1-93e7e48d4cd3,srv-cache02,23db36b37f6c621c574136df4f150e9451d297c4517cbea5fe893da0e9588f10,Windows Server 2019,"London, UK",65.92,92.77,97.18,66.39,43.06,22.13,1.87,William Rivera,35f3c03890c288e423350b817fcf63149e5233b1381bbb674fa8f3dc20a96bb3,71cc72e29b6ec6e63925a9989b2e7dd5c5892ef1080447b0bcae28af970011c9,2025-03-02 14:54:00,Normal,Critical,92.20833333333333
ec162a69-23ba-499c-be6c-756885b7bd9e,srv-analytics01,3c6967541e5964b6866c9db6093d982d202a8fcfe75a484ed08e22d9f0451fe8,Windows Server 2019,"Tokyo, Japan",98.81,61.65,61.26,85.21,20.52,22.22,1.78,Danielle Davis,4f93601c4525afb1e02658c283b19f7a3818b9e4d542f0b63e26c60dad2ec9c8,60b59f75829f6d4ef4c153cd1fe06ec5bc6e89e24c4c8122b3e662d09a0ce7f2,2025-01-16 08:27:00,Critical,Normal,92.58333333333333
da4e5cb3-aa02-442e-b10f-df5dceeade29,srv-cache03,7d13eb5a18e6465cd4704bb56612fd933c68da969e9d7635dc66962475757fa4,Red Hat Enterprise Linux,"New York, USA",29.93,58.53,61.66,24.07,121.94,21.42,2.58,Barbara Jones,43fa809fff66604a268768b9fced84fbd1174a1a417274bfe53355f6eca4bfd8,41d2fadbe08c7f51ca16573798ae44665b5a3cf9a855f0edfe15f6d95ac5ed6d,2025-02-21 15:26:00,Normal,Normal,89.25
7e42e194-cb8a-46b6-b0a7-1af143e897e9,srv-web03,9f8ab89350cdece0dabfb594b8ac23afa202bb3d61c8b9e9234d791f47e4bafd,CentOS 8,"London, UK",81.48,51.27,17.22,12.14,73.7,19.13,4.87,Abigail Fitzgerald,d10a4c5fac9ce5eeb612eff4a2817d1c8347db61d9488bf75489e7fe3f1fc4ed,8d807c22e0708e0c0a0f7833684404b01bd44c621f77f8293d4db9710bea6e6c,2025-01-29 09:02:00,Normal,Normal,79.70833333333333
a203bde4-e7da-4eb8-a9c7-9dbe4bde4d35,srv-database01,b091f2f1a95cefc09a79677e4c12f025a8bd79133f848c041201379b5b0f60cb,CentOS 8,"Berlin, Germany",15.0,99.92,23.65,36.83,29.57,21.31,2.69,Melissa Wallace,43f219be426be02424df78449eed9647e118f8178e746ff8a6035c54dc73265d,9f8d1edebdc63088f1c7bdb42e4b2e00016d51eda2a95db2b056ba3b86f64e6e,2025-01-23 21:34:00,Normal,Critical,88.79166666666666
a6212f18-0993-4f4f-ab4d-6fc3452bde64,srv-web02,d916ccf0569701dead6b21a3962d12acd79b22eb0041351a90116d8bda046114,Windows Server 2022,"Berlin, Germany",55.46,83.42,61.89,90.53,25.47,21.22,2.78,Catherine Wise,69622825f090529ff6e5cd4d5d18c73cf961656acb416c649452df7a67587bc4,b810968d242ae58b529b1c8fa99fc56b34c1fcb9881c9e22477ef8b3266b7309,2025-01-16 18:42:00,Normal,Normal,88.41666666666667
451bd625-de81-4328-984d-26aed6baf88c,srv-api01,2fbd34f26acdad20b8f3ab4fac50bb1aeaf4fb4cae1cdd2693b6360ee68b8b5d,Windows Server 2019,"Sydney, Australia",30.02,53.13,90.09,65.44,63.08,22.53,1.47,Frank Stephens,9fc9fc837ba482f82d4546f73f843398c9ba259a87bbbca8ffd696064895e5ed,8047059f0f01078dcd6e7914448b49022c23053a43d6dbb07d3527c60b7160e6,2025-02-08 12:06:00,Normal,Normal,93.87500000000001
714f10b7-91a8-4728-b27d-f982fd35b101,srv-web03,cd69e7b555c4fe4424c0d3ab2f335dbbc64ceb779053e20df89e6f1e6f3cb1cd,CentOS 8,"New York, USA",92.56,24.03,91.96,143.46,112.34,19.85,4.15,Susan Smith DDS,f61d92fad5fac67cea9af91ae175f5a7127ee9575b6eabf7bfb05da07b0b26c4,21ceffd6c55b7d47efcc5c8ace5f21e02257e1860aaf91a0262829d46aaa5004,2025-02-14 08:19:00,Critical,Normal,82.70833333333334
671aef4e-ab70-4634-a523-885c8d9b333d,srv-cache02,6c0267a6599f1d9080b97e7065488b34a309262d3103d062e3c482cabe2a0590,Windows Server 2019,"Sydney, Australia",81.95,76.54,42.47,46.25,101.56,21.36,2.64,Angel Macdonald,10466f3b8047b1a02824a9b307a3439a89744875b250def5566a937348f35051,82432c00929bfa4edcbfa29d12e7ccbc3c7c8fea38cf44a53ae76af7eddc6c9e,2025-02-06 04:14:00,Normal,Normal,89.0
e819bc67-e07e-4a6b-8c8c-fb47d8051cf4,srv-backup03,51e830c7b1d8ac47ccefc044595aec16c640f4fd9315c410a8e60aa2446d64df,Windows Server 2022,"New York, USA",24.44,49.87,66.71,136.72,139.29,21.99,2.01,Nathan Medina,6bebb89c434d93a02d730db4d1309d417d8f3b445a3879ab85cb814ce1acdf62,989265a9de699ae6d0ee361ea2b0a42110dfbc45e7da1c89eb18371b8a03822d,2025-03-14 20:29:00,Normal,Normal,91.62499999999999
c4c04d3b-6a47-4024-986f-f8b76ffdcae8,srv-analytics01,bba973bf5f51046202f0ed103154f931bedbccfc7ceb2a135b33e65a42bbf538,Windows Server 2019,"New York, USA",45.31,74.71,17.27,123.36,29.74,21.97,2.03,Jack Mitchell,48f93e5d200818dea5027b372303c593463791213cf17ce7ab122a4de4192558,3438a238fa91d841cd1a76f2fd9426963a51b078223caddd001ace8cef697f7b,2025-01-29 20:22:00,Normal,Normal,91.54166666666667
d8f0cf61-f31e-4286-9f25-2ce96916a72a,srv-analytics02,c26d03598bdbf1ee0d5ec3819d68f74d8765b1839c1be03f0e18d94bf1202783,Red Hat Enterprise Linux,"Sydney, Australia",55.66,76.23,51.54,126.03,87.42,18.67,5.33,Taylor Molina,5000e96fb156107455cdcf07bb0b2416ec1117380638478e8369f67addd4bd8f,2ff96aca0828e20b274adc607579036e60bfc619e160c4c09a98aee2ffc79843,2025-03-12 03:28:00,Normal,Normal,77.79166666666667
5a77948a-5cc1-471e-997c-95f80ed78679,srv-database01,e7bf8510e161d4e388c4e1dfe0ac8670a4edce1d97f5c58a9348598fb6068dee,Windows Server 2022,"New York, USA",91.63,80.79,10.09,42.1,84.02,20.21,3.79,Shannon Barber,5b221e68db32ac74aaffe33c3f07fdd213f0b70a55dead386f2dc51559ed9f23,344e481d0bad726717be62bfb63e8ec183b149f1dd3375b74cd57a601a7f90d0,2025-03-02 17:02:00,Critical,Normal,84.20833333333334
46ffa7e8-428b-4778-96e6-66c8aa51469c,srv-database02,c81b8352e50ee2b299a37ec187ee9ad74bbd3320b16b85284cdb4284dbc9514f,Windows Server 2022,"Tokyo, Japan",87.9,90.72,34.53,124.49,26.63,21.46,2.54,Christopher Grant,cbd16e549814026d5f1de9357fe202f328c4cfe57e7711cabd182f27a8a60bef,e41c8e69c35731d03bcecfe1590c0dd059376c7bdaa2ae33e9828bc34c110cb2,2025-01-31 09:01:00,Critical,Critical,89.41666666666667
696ff579-ee3d-4cef-8773-9f10c4d93177,srv-analytics03,0ba03e1ed85e41222b1a6a29ea920c99b9845ae4530234afa44fdbe3fe51c138,Red Hat Enterprise Linux,"New York, USA",60.7,39.35,79.5,110.42,100.62,20.97,3.03,Patricia Stewart,fe0be6dd4b4aa2b4c32bc6f31d4b67ebf1fa66fbfde4c40317dd59975f566220,3775b213d9a85d4184a2015b2f8b9ff2e66d838522f67de21a23d811ab14d31c,2025-01-21 12:50:00,Normal,Normal,87.37499999999999
83a57f24-e401-4d56-815a-c47625229af5,srv-analytics01,16729509aecbb5f96bc8333ca8f63bbb96f01f59baf44c888a9f7c50355c871b,Red Hat Enterprise Linux,"New York, USA",20.21,33.62,45.55,79.43,88.92,22.55,1.45,Jason Flowers,2f3328b7344a6d9a7d1f5fd04a3192ae63f84ca689f904338a9d967ba69cbdc2,7d63449ce3e417b161115d0259149d711ef721393a3df5fc9c883993aa415750,2025-01-23 01:12:00,Normal,Normal,93.95833333333333
ef567390-224e-46de-b73e-94bf73b423f4,srv-app03,0dea4057a8a9b32671c66b93a6f68d61450ed1ed7d13fce0e5affe4453f29343,CentOS 8,"Berlin, Germany",41.75,61.17,56.39,94.93,118.58,18.8,5.2,Gary Fuller,7beff70397960e430b8e5994308b69b8a14a336d66dd1af283c8708f89a42740,33db12308e6957b0729a6ce1d05b5dc2c02e923c5248905914a4abc5b2073a07,2025-01-24 15:54:00,Normal,Normal,78.33333333333333
cb5c8985-02c4-4f93-a8ef-5fe1215dbb78,srv-database03,797fa12db61c1caed294039c4290b9f58b3eff60831b6e2357fe210547a133a2,CentOS 8,"London, UK",64.97,42.13,69.63,141.1,16.34,22.09,1.91,Robert Velazquez,43c2afb574b8785727e64dd2c31cdef9d9a50e4e5738e910ed5e94816240fc8b,364f025d5fff6d66245a28190364bec9b468b29f2c840d0bcab54cc10ff568b4,2025-01-16 12:35:00,Normal,Normal,92.04166666666667
81cdfbc7-debd-45e3-9de2-366a9009aff4,srv-backup01,965b2a4d358cd4cb6fecffcb0d3f20552f88bfad4c48c8690bab70c9bf70f0a6,Red Hat Enterprise Linux,"New York, USA",49.22,81.51,19.98,119.39,33.84,18.97,5.03,Leah Ross,b9a09e26a5ad2d9ca37ae0569eef97ce9efa3411b6a78bfa01b9324ae0958a4f,036d826d6dd934750509d7f84c2e4d9b6443c009c5af6dad7eaadcc8881c798e,2025-01-18 04:59:00,Normal,Normal,79.04166666666667
e9c0a339-658d-4887-bdfc-1b6086ce1807,srv-database01,4e677b82b7ce3f317f617ef730e6dc0fbce73ed901a23b6ac911fb1534ae522f,Red Hat Enterprise Linux,"Sydney, Australia",64.16,65.34,38.51,57.87,104.9,21.35,2.65,Jake Thompson,c318e7eaf4c1c4add9b1bd91c7df363f2c073e88a6802dd2489058ffa80f56ab,7d90e4cbaa365a5d4605d14b25002fb86f49cc3f6cf1aa64a8b261fce0f2751d,2025-01-25 14:09:00,Normal,Normal,88.95833333333334
4cf43079-bfc2-4fe8-97f6-4e43918307cb,srv-backup03,35dcab809fc9c1444e4dff88fc1ac519f5cf36c80139de79626c737166d13b7b,Windows Server 2022,"Tokyo, Japan",68.63,43.19,40.2,35.55,14.8,21.77,2.23,Riley Smith,85446bce2f40ad6ababaed1cd3ed7be5e77bdad888ef1aa03ac576a631575422,83e4ed8f7e08dfc2c0d6cbac9306d76474ba7602c7e69b7b5812272c9aad7fc1,2025-01-28 23:50:00,Normal,Normal,90.70833333333333
59ff4908-2394-4f4b-b9ce-d402a8b64355,srv-web03,e5098f64cb24c4062bad3c68832cca63cd22ec0e0190a5413d1db48aa850f500,Windows Server 2019,"Tokyo, Japan",71.41,48.28,70.28,109.23,53.62,22.74,1.26,Michael Mcintyre,67a1bcaf9d814b8c02383e2e293b7c0a7872ea2314878da44562c5a353dfe67d,a529bd07581b6c58b0ae44cf747b9488d90f91757dc34beb0d6c0c0acb7a7684,2025-02-17 23:20:00,Normal,Normal,94.74999999999999
2a5e4119-aac6-43b2-a966-facc92dc657e,srv-cache02,9af707223943b11bb3eaae55c0c0b709ac8ab4be0872286fc61e465b3ecc2eb8,Windows Server 2019,"London, UK",46.32,97.77,26.87,145.98,15.94,18.7,5.3,Kimberly Livingston,28690e2f41ebf833c3a2844f957ce2e8f5a71c43b926721ea9c82f49dec94753,a9612bb7b0aeb4d1ec158906a1c40429639ca06b062415e3ecc87dab299a28b6,2025-01-22 23:35:00,Normal,Critical,77.91666666666667
d361bcc7-83ea-4a11-b112-d86c1205ce15,srv-cache02,d563b2a8acdc50b51de8534f18153e4a8e476b817859f60dd18a7a141d1c52a4,Windows Server 2022,"New York, USA",15.27,91.39,76.5,90.72,133.31,19.37,4.63,Kathleen Rivera,b5b695c2952b093474999732dd4c256729e026daacbbe79ef752c43e39278fd6,50a50023caedcdb4e77800584992710edcccf1e24ff5dfe2ce5de0963c4bd30f,2025-01-15 01:43:00,Normal,Critical,80.70833333333334
